job_id,num_qubits,depth,priority,arrival_time,num_shots
1150,12,16,2,,10954
1151,16,6,2,,35776
1152,15,16,2,,62018
1153,17,7,2,,41531
1154,20,12,2,,45223
1155,15,8,2,,47498
1156,20,10,2,,25541
1157,6,13,2,,30595
1158,8,12,2,,23367
1159,18,11,2,,20337
1160,16,18,2,,74566
1161,20,16,2,,54658
1162,15,9,2,,41527
1163,14,17,2,,95157
1164,13,19,2,,52292
1165,7,8,2,,20143
1166,17,6,2,,61297
1167,5,19,2,,41394
1168,12,16,2,,24051
1169,11,18,2,,46168
1170,16,6,2,,88524
1171,15,11,2,,64614
1172,10,5,2,,71064
1173,19,15,2,,18922
1174,19,9,2,,34390
1175,10,14,2,,26977
1176,9,5,2,,83232
1177,8,9,2,,52279
1178,20,15,2,,22327
1179,18,6,2,,93625
1180,10,11,2,,10989
1181,10,16,2,,16705
1182,19,5,2,,40303
1183,13,15,2,,73290
1184,12,18,2,,28680
1185,10,8,2,,92558
1186,8,8,2,,68555
1187,12,6,2,,20783
1188,17,12,2,,48305
1189,19,9,2,,78480
1190,9,9,2,,40148
1191,11,14,2,,95501
1192,11,17,2,,15879
1193,14,11,2,,42643
1194,14,10,2,,41987
1195,12,14,2,,48147
1196,14,16,2,,19359
1197,8,12,2,,40248
1198,12,14,2,,51851
1199,20,11,2,,14997
1200,13,11,2,,37157
1201,9,16,2,,55513
1202,12,14,2,,23546
1203,11,15,2,,37601
1204,14,10,2,,81563
1205,14,12,2,,70567
1206,18,17,2,,73578
1207,20,19,2,,40361
1208,14,8,2,,46528
1209,11,14,2,,49759
1210,15,19,2,,61868
1211,16,16,2,,28957
1212,12,12,2,,25812
1213,17,20,2,,82827
1214,8,6,2,,17736
1215,19,5,2,,28496
1216,14,11,2,,23881
1217,6,17,2,,13293
1218,19,5,2,,99862
1219,20,8,2,,35279
1220,13,11,2,,35761
1221,15,7,2,,79247
1222,12,19,2,,27672
1223,9,9,2,,15171
1224,19,20,2,,41881
1225,6,10,2,,11655
1226,19,10,2,,89269
1227,16,14,2,,98132
1228,19,11,2,,68977
1229,20,7,2,,34911
1230,14,20,2,,70546
1231,6,6,2,,59064
1232,9,10,2,,52392
1233,12,5,2,,39229
1234,10,5,2,,81358
1235,18,20,2,,88534
1236,19,9,2,,13483
1237,13,12,2,,56603
1238,19,8,2,,18375
1239,18,13,2,,59902
1240,10,6,2,,70351
1241,20,12,2,,67471
1242,8,5,2,,90854
1243,8,20,2,,15549
1244,9,11,2,,98343
1245,9,6,2,,52687
1246,8,16,2,,97525
1247,8,8,2,,90453
1248,14,17,2,,93356
1249,7,14,2,,23464
1250,15,19,2,,74993
1251,19,18,2,,81382
1252,20,9,2,,17271
1253,11,15,2,,57280
1254,5,9,2,,17463
1255,12,17,2,,88386
1256,20,11,2,,75095
1257,10,5,2,,81404
1258,19,16,2,,28883
1259,15,17,2,,95471
1260,5,12,2,,81981
1261,5,6,2,,97934
1262,17,7,2,,26809
1263,5,17,2,,71617
1264,10,18,2,,67210
1265,13,11,2,,16559
1266,10,12,2,,76024
1267,20,19,2,,96007
1268,7,17,2,,38557
1269,16,11,2,,15581
1270,20,16,2,,76269
1271,8,9,2,,99151
1272,11,11,2,,13998
1273,15,12,2,,10466
1274,5,15,2,,29535
1275,10,10,2,,64471
1276,9,9,2,,62806
1277,19,12,2,,23868
1278,11,11,2,,92726
1279,16,13,2,,52357
1280,20,12,2,,73790
1281,10,18,2,,69176
1282,12,9,2,,78504
1283,19,14,2,,45371
1284,19,16,2,,67891
1285,20,20,2,,12884
1286,17,17,2,,46006
1287,13,11,2,,14126
1288,20,6,2,,65829
1289,16,8,2,,87835
1290,18,7,2,,72863
1291,5,6,2,,91598
1292,12,11,2,,16539
1293,9,9,2,,63471
1294,10,7,2,,34747
1295,20,8,2,,43531
1296,18,18,2,,90470
1297,13,8,2,,70772
1298,18,14,2,,30890
1299,7,15,2,,35176
1300,15,9,2,,69221
1301,18,9,2,,98746
1302,10,16,2,,86879
1303,10,20,2,,21995
1304,14,8,2,,78362
1305,11,14,2,,15186
1306,10,18,2,,50072
1307,9,12,2,,54489
1308,6,14,2,,31300
1309,12,15,2,,49936
1310,19,11,2,,53700
1311,17,13,2,,17095
1312,18,7,2,,95376
1313,19,9,2,,83383
1314,16,7,2,,39597
1315,5,7,2,,54663
1316,5,12,2,,41254
1317,16,5,2,,64309
1318,13,13,2,,59275
1319,14,11,2,,82897
1320,13,14,2,,16777
1321,7,5,2,,55231
1322,20,10,2,,19931
1323,11,9,2,,47306
1324,19,10,2,,67325
1325,10,16,2,,90905
1326,9,18,2,,61443
1327,19,11,2,,73926
1328,5,12,2,,19159
1329,6,9,2,,17665
1330,19,8,2,,12528
1331,19,14,2,,33627
1332,15,19,2,,88349
1333,10,20,2,,57292
1334,14,14,2,,73630
1335,11,16,2,,26028
1336,9,15,2,,89232
1337,14,6,2,,33376
1338,5,6,2,,16788
1339,5,6,2,,27645
1340,15,11,2,,56242
1341,20,8,2,,97566
1342,19,14,2,,72235
1343,8,11,2,,38648
1344,12,8,2,,38693
1345,18,9,2,,95252
1346,19,9,2,,70719
1347,7,19,2,,31562
1348,16,9,2,,59921
1349,19,8,2,,78042
1350,5,18,2,,69928
1351,17,17,2,,10608
1352,6,5,2,,94046
1353,8,16,2,,89081
1354,15,15,2,,44826
1355,10,16,2,,29403
1356,6,10,2,,24637
1357,12,13,2,,25427
1358,15,19,2,,38539
1359,13,10,2,,40205
1360,14,12,2,,45185
1361,20,17,2,,68268
1362,12,10,2,,11959
1363,13,14,2,,16008
1364,18,8,2,,48215
1365,16,8,2,,54555
1366,20,19,2,,57894
1367,9,11,2,,41698
1368,5,5,2,,30105
1369,13,20,2,,64887
1370,13,8,2,,78620
1371,18,6,2,,68473
1372,6,7,2,,47979
1373,9,13,2,,76503
1374,10,14,2,,61276
1375,12,10,2,,69622
1376,10,10,2,,66479
1377,11,16,2,,22142
1378,14,16,2,,74052
1379,7,5,2,,89618
1380,11,20,2,,52260
1381,12,5,2,,97652
1382,19,13,2,,74915
1383,20,13,2,,71439
1384,19,14,2,,12558
1385,18,6,2,,45938
1386,13,6,2,,51868
1387,5,10,2,,67593
1388,7,10,2,,25013
1389,15,12,2,,20313
1390,18,16,2,,78592
1391,15,6,2,,52706
1392,16,18,2,,16044
1393,11,10,2,,40426
1394,9,13,2,,20638
1395,12,13,2,,20919
1396,19,8,2,,76952
1397,8,18,2,,13174
1398,5,15,2,,90213
1399,12,11,2,,59976
1400,5,6,2,,48503
1401,17,17,2,,47630
1402,10,10,2,,21270
1403,6,18,2,,61522
1404,16,7,2,,76995
1405,16,9,2,,79598
1406,9,9,2,,15563
1407,8,10,2,,75908
1408,16,12,2,,34517
1409,19,8,2,,70695
1410,6,18,2,,10681
1411,11,5,2,,51230
1412,19,5,2,,18464
1413,9,11,2,,24032
1414,16,6,2,,31392
1415,14,14,2,,27561
1416,20,7,2,,68774
1417,8,15,2,,43971
1418,19,12,2,,63570
1419,9,17,2,,40019
1420,16,11,2,,26617
1421,9,10,2,,28193
1422,7,19,2,,27200
1423,13,11,2,,54407
1424,6,8,2,,53827
1425,11,7,2,,40620
1426,18,9,2,,94504
1427,5,11,2,,63894
1428,13,8,2,,21556
1429,20,14,2,,98390
1430,19,17,2,,56458
1431,5,9,2,,18819
1432,11,12,2,,85352
1433,16,8,2,,61733
1434,15,5,2,,84148
1435,19,9,2,,11719
1436,12,15,2,,99528
1437,16,12,2,,84617
1438,7,8,2,,61180
1439,20,17,2,,64593
1440,7,14,2,,10698
1441,5,10,2,,21351
1442,8,14,2,,47263
1443,13,15,2,,93865
1444,7,18,2,,53817
1445,5,16,2,,32341
1446,15,20,2,,49856
1447,18,9,2,,60228
1448,18,14,2,,39463
1449,12,9,2,,32746
1450,17,14,2,,25485
1451,6,10,2,,31057
1452,5,7,2,,68495
1453,9,11,2,,89436
1454,14,10,2,,34244
1455,18,6,2,,39879
1456,9,6,2,,63917
1457,17,6,2,,37153
1458,13,8,2,,15104
1459,14,19,2,,51075
1460,10,17,2,,40184
1461,20,20,2,,38731
1462,10,19,2,,49227
1463,15,14,2,,23576
1464,20,8,2,,94729
1465,5,15,2,,39698
1466,15,12,2,,40845
1467,5,12,2,,24950
1468,14,9,2,,32056
1469,15,20,2,,22495
1470,8,16,2,,33260
1471,7,14,2,,46404
1472,14,7,2,,94746
1473,13,16,2,,12867
1474,6,20,2,,10114
1475,20,12,2,,81388
1476,15,11,2,,38412
1477,12,14,2,,63248
1478,14,11,2,,22170
1479,9,12,2,,65009
1480,7,8,2,,69294
1481,7,14,2,,59877
1482,11,8,2,,88007
1483,12,11,2,,81188
1484,8,9,2,,30976
1485,10,19,2,,20936
1486,18,20,2,,84489
1487,20,6,2,,97629
1488,11,6,2,,63324
1489,11,14,2,,56966
1490,16,9,2,,68031
1491,13,16,2,,29177
1492,6,16,2,,35116
1493,13,7,2,,75454
1494,8,15,2,,39423
1495,8,11,2,,69910
1496,18,17,2,,89589
1497,18,20,2,,15434
1498,14,19,2,,96694
1499,12,6,2,,63490
1500,9,16,2,,89503
1501,19,16,2,,85477
1502,9,13,2,,70899
1503,13,6,2,,73488
1504,6,17,2,,33894
1505,8,14,2,,60025
1506,17,17,2,,80410
1507,11,11,2,,80244
1508,11,19,2,,53500
1509,5,17,2,,66677
1510,18,11,2,,10671
1511,17,9,2,,44410
1512,18,6,2,,64022
1513,11,14,2,,39456
1514,6,14,2,,31169
1515,12,16,2,,20260
1516,13,6,2,,36994
1517,19,8,2,,16169
1518,13,18,2,,65902
1519,20,6,2,,97409
1520,9,19,2,,12875
1521,20,20,2,,29085
1522,14,19,2,,57647
1523,11,18,2,,65733
1524,8,20,2,,65267
1525,13,19,2,,31253
1526,17,15,2,,48480
1527,5,6,2,,49110
1528,18,11,2,,69441
1529,14,20,2,,54813
1530,15,5,2,,55963
1531,19,13,2,,40578
1532,9,6,2,,76638
1533,14,19,2,,32164
1534,12,11,2,,54630
1535,15,20,2,,85724
1536,17,6,2,,54109
1537,16,5,2,,10068
1538,7,20,2,,48481
1539,12,19,2,,62014
1540,18,15,2,,95051
1541,15,9,2,,67460
1542,20,16,2,,89624
1543,6,13,2,,30816
1544,8,14,2,,47485
1545,16,12,2,,77698
1546,19,13,2,,54222
1547,11,15,2,,66751
1548,11,16,2,,87884
1549,13,12,2,,98496
1550,5,9,2,,29585
1551,9,10,2,,98347
1552,16,14,2,,71470
1553,13,7,2,,52023
1554,17,10,2,,45324
1555,7,14,2,,87055
1556,17,5,2,,83874
1557,6,7,2,,81900
1558,17,19,2,,86058
1559,19,6,2,,50967
1560,18,15,2,,47906
1561,12,5,2,,51590
1562,15,9,2,,12009
1563,13,13,2,,96875
1564,16,19,2,,87036
1565,13,8,2,,35825
1566,10,15,2,,87121
1567,19,17,2,,68013
1568,15,15,2,,59925
1569,6,12,2,,95574
1570,13,10,2,,48361
1571,12,20,2,,35479
1572,9,12,2,,26482
1573,14,10,2,,93360
1574,10,11,2,,44001
1575,18,16,2,,23490
1576,16,13,2,,69840
1577,15,13,2,,55088
1578,18,5,2,,83780
1579,15,19,2,,47734
1580,11,19,2,,82966
1581,15,6,2,,65714
1582,13,8,2,,63699
1583,5,19,2,,73778
1584,5,16,2,,34263
1585,7,10,2,,93427
1586,7,18,2,,44955
1587,14,8,2,,18152
1588,13,8,2,,29980
1589,20,14,2,,72339
1590,5,11,2,,32778
1591,6,10,2,,46412
1592,8,8,2,,77348
1593,20,7,2,,69045
1594,19,8,2,,41579
1595,6,12,2,,36387
1596,14,19,2,,79316
1597,11,6,2,,39151
1598,19,16,2,,63404
1599,11,15,2,,13848
1600,14,7,2,,70924
1601,6,18,2,,76022
1602,9,9,2,,11255
1603,16,13,2,,22902
1604,18,11,2,,95111
1605,6,18,2,,30310
1606,8,10,2,,51502
1607,15,18,2,,89669
1608,8,12,2,,62396
1609,16,6,2,,64636
1610,12,5,2,,54565
1611,9,17,2,,23175
1612,15,6,2,,83056
1613,17,20,2,,34040
1614,14,17,2,,65622
1615,18,9,2,,34424
1616,20,18,2,,95312
1617,12,13,2,,71581
1618,15,6,2,,36177
1619,9,12,2,,50097
1620,16,18,2,,22974
1621,19,15,2,,65004
1622,8,8,2,,11300
1623,19,18,2,,59980
1624,19,13,2,,77519
1625,18,19,2,,34230
1626,19,15,2,,37537
1627,18,20,2,,83636
1628,6,12,2,,67456
1629,20,8,2,,71011
1630,17,5,2,,89981
1631,19,12,2,,69975
1632,18,12,2,,14356
1633,14,9,2,,54332
1634,17,17,2,,68521
1635,20,7,2,,32049
1636,10,7,2,,77682
1637,12,13,2,,79774
1638,10,11,2,,24703
1639,12,17,2,,76510
1640,9,20,2,,82214
1641,6,9,2,,25786
1642,9,9,2,,34609
1643,12,7,2,,80506
1644,16,20,2,,77919
1645,10,18,2,,74363
1646,9,14,2,,90471
1647,14,12,2,,38748
1648,6,16,2,,11458
1649,9,5,2,,84319
1650,13,11,2,,62037
1651,8,16,2,,54406
1652,16,6,2,,13130
1653,5,13,2,,44178
1654,8,10,2,,17653
1655,11,11,2,,65209
1656,18,14,2,,44771
1657,9,15,2,,59963
1658,20,20,2,,82753
1659,14,6,2,,61073
1660,19,20,2,,87213
1661,20,13,2,,11926
1662,5,15,2,,94905
1663,12,8,2,,89636
1664,13,19,2,,44793
1665,10,7,2,,83112
1666,19,8,2,,47182
1667,14,15,2,,98074
1668,19,8,2,,45898
1669,5,9,2,,63966
1670,17,11,2,,18505
1671,5,17,2,,77110
1672,20,11,2,,17289
1673,18,18,2,,19271
1674,11,14,2,,17231
1675,12,11,2,,27224
1676,8,14,2,,28577
1677,9,14,2,,54180
1678,10,9,2,,67011
1679,14,11,2,,54081
1680,9,6,2,,33917
1681,13,8,2,,14216
1682,7,20,2,,21789
1683,16,9,2,,55108
1684,8,15,2,,14405
1685,16,19,2,,11925
1686,12,16,2,,86808
1687,9,5,2,,91376
1688,7,17,2,,41046
1689,5,14,2,,89960
1690,18,7,2,,41217
1691,9,19,2,,29513
1692,5,7,2,,31327
1693,5,6,2,,17583
1694,12,20,2,,95257
1695,19,6,2,,84638
1696,8,13,2,,92975
1697,6,15,2,,38949
1698,14,17,2,,18594
1699,11,11,2,,56431
1700,18,9,2,,72643
1701,12,15,2,,86676
1702,12,7,2,,94900
1703,16,11,2,,85502
1704,15,14,2,,51845
1705,8,17,2,,13561
1706,5,19,2,,83858
1707,19,5,2,,34089
1708,9,20,2,,34121
1709,14,18,2,,42860
1710,9,12,2,,88736
1711,12,14,2,,59956
1712,18,12,2,,46958
1713,8,19,2,,12401
1714,14,15,2,,76929
1715,20,7,2,,37258
1716,12,6,2,,46918
1717,20,17,2,,13629
1718,17,14,2,,65841
1719,17,20,2,,91270
1720,5,12,2,,85775
1721,10,19,2,,46653
1722,13,5,2,,32208
1723,6,5,2,,19381
1724,18,9,2,,57087
1725,12,10,2,,82476
1726,16,16,2,,92473
1727,7,8,2,,76324
1728,11,14,2,,71888
1729,11,11,2,,70090
1730,8,5,2,,81182
1731,17,12,2,,75828
1732,13,16,2,,28848
1733,7,6,2,,55550
1734,5,14,2,,25132
1735,8,17,2,,27288
1736,18,10,2,,53641
1737,19,10,2,,34348
1738,15,12,2,,66485
1739,9,10,2,,73165
1740,10,18,2,,33778
1741,11,6,2,,41726
1742,13,10,2,,82974
1743,19,12,2,,39993
1744,20,14,2,,30254
1745,11,15,2,,79514
1746,13,14,2,,16904
1747,20,8,2,,85593
1748,16,18,2,,76063
1749,12,14,2,,63644
1750,5,12,2,,59479
1751,6,15,2,,38257
1752,8,8,2,,94229
1753,6,8,2,,37517
1754,6,12,2,,68629
1755,10,12,2,,25087
1756,15,12,2,,45517
1757,6,5,2,,64372
1758,6,9,2,,13633
1759,10,7,2,,87596
1760,19,20,2,,32777
1761,16,5,2,,83927
1762,15,6,2,,61374
1763,15,14,2,,60693
1764,19,18,2,,16971
1765,18,7,2,,67125
1766,7,13,2,,31111
1767,5,14,2,,95813
1768,13,16,2,,87297
1769,10,13,2,,14408
1770,20,20,2,,58997
1771,6,16,2,,46407
1772,10,15,2,,87829
1773,20,20,2,,27563
1774,11,8,2,,80420
1775,6,9,2,,64943
1776,5,14,2,,32191
1777,8,12,2,,27996
1778,8,16,2,,86755
1779,6,15,2,,67067
1780,16,17,2,,22577
1781,12,5,2,,91779
1782,20,18,2,,78849
1783,19,6,2,,17602
1784,7,8,2,,37534
1785,19,18,2,,79719
1786,15,17,2,,23621
1787,7,15,2,,83260
1788,16,13,2,,24124
1789,6,14,2,,13048
1790,13,17,2,,32827
1791,7,17,2,,23385
1792,17,12,2,,15158
1793,7,13,2,,69902
1794,7,6,2,,44105
1795,7,10,2,,16513
1796,6,6,2,,19708
1797,13,5,2,,95463
1798,12,7,2,,57582
1799,13,20,2,,33622
1800,12,16,2,,12366
1801,10,12,2,,77667
1802,16,20,2,,91807
1803,13,8,2,,46788
1804,18,12,2,,55474
1805,11,9,2,,21994
1806,8,15,2,,74412
1807,5,7,2,,16948
1808,16,17,2,,71029
1809,11,6,2,,85352
1810,15,8,2,,24596
1811,19,13,2,,73870
1812,19,18,2,,67419
1813,14,16,2,,20102
1814,20,16,2,,22693
1815,8,17,2,,31886
1816,19,10,2,,38779
1817,6,9,2,,97061
1818,15,18,2,,98083
1819,18,10,2,,58389
1820,8,5,2,,47107
1821,17,16,2,,53735
1822,10,8,2,,92858
1823,19,8,2,,17748
1824,15,14,2,,28822
1825,7,14,2,,10501
1826,5,13,2,,43703
1827,14,20,2,,69488
1828,18,15,2,,73855
1829,17,16,2,,45031
1830,12,11,2,,15141
1831,8,9,2,,19642
1832,5,16,2,,83124
1833,19,20,2,,77825
1834,8,11,2,,53682
1835,14,13,2,,85620
1836,12,18,2,,11319
1837,14,9,2,,17545
1838,8,14,2,,85734
1839,12,12,2,,62320
1840,7,20,2,,16234
1841,11,16,2,,80843
1842,14,8,2,,21360
1843,8,16,2,,24688
1844,13,16,2,,58409
1845,15,6,2,,13931
1846,9,14,2,,87904
1847,12,7,2,,62338
1848,17,8,2,,10592
1849,7,17,2,,11775
1850,8,14,2,,61784
1851,8,5,2,,25582
1852,9,5,2,,70866
1853,13,14,2,,16606
1854,13,10,2,,21303
1855,14,14,2,,62385
1856,8,13,2,,60900
1857,10,5,2,,41712
1858,20,19,2,,32302
1859,20,7,2,,77328
1860,5,8,2,,78221
1861,15,16,2,,26353
1862,7,11,2,,96984
1863,5,18,2,,79152
1864,8,20,2,,44287
1865,5,20,2,,73287
1866,15,19,2,,21385
1867,19,15,2,,29207
1868,14,7,2,,81996
1869,7,20,2,,56940
1870,17,12,2,,24168
1871,9,14,2,,65136
1872,12,9,2,,40777
1873,18,10,2,,18983
1874,9,19,2,,98997
1875,15,15,2,,44384
1876,10,6,2,,16943
1877,14,6,2,,63264
1878,6,15,2,,70599
1879,9,15,2,,63198
1880,15,8,2,,65075
1881,19,13,2,,19323
1882,8,18,2,,82062
1883,13,16,2,,60864
1884,10,7,2,,43266
1885,13,20,2,,90489
1886,5,11,2,,21537
1887,20,18,2,,32757
1888,15,8,2,,28835
1889,16,19,2,,44068
1890,19,20,2,,26031
1891,14,18,2,,40290
1892,19,14,2,,21548
1893,5,16,2,,50613
1894,19,14,2,,30217
1895,6,9,2,,52498
1896,5,15,2,,42428
1897,16,5,2,,11865
1898,10,10,2,,36642
1899,11,17,2,,13162
1900,15,6,2,,55874
1901,14,14,2,,99251
1902,20,18,2,,98936
1903,19,17,2,,73657
1904,13,18,2,,86368
1905,16,7,2,,12545
1906,8,16,2,,72276
1907,10,19,2,,77718
1908,12,12,2,,47768
1909,8,10,2,,57982
1910,8,16,2,,46079
1911,17,13,2,,20204
1912,20,18,2,,78147
1913,16,12,2,,82286
1914,20,7,2,,17943
1915,8,14,2,,96516
1916,11,15,2,,82972
1917,15,18,2,,76087
1918,18,15,2,,59402
1919,7,16,2,,84682
1920,16,15,2,,60119
1921,15,12,2,,13203
1922,14,7,2,,83076
1923,12,20,2,,68521
1924,14,15,2,,67617
1925,17,6,2,,76751
1926,7,12,2,,24661
1927,18,15,2,,12037
1928,13,7,2,,72458
1929,10,15,2,,67157
1930,9,12,2,,24807
1931,19,16,2,,68997
1932,10,19,2,,94342
1933,13,5,2,,53495
1934,11,13,2,,69459
1935,19,20,2,,48625
1936,17,10,2,,63686
1937,20,6,2,,46812
1938,14,15,2,,13323
1939,20,13,2,,22417
1940,12,8,2,,80204
1941,13,14,2,,66365
1942,17,10,2,,12976
1943,7,12,2,,18330
1944,13,19,2,,71987
1945,16,16,2,,89767
1946,17,10,2,,35594
1947,10,5,2,,55651
1948,5,12,2,,55053
1949,19,10,2,,77191
1950,19,13,2,,81741
1951,16,19,2,,56346
1952,6,18,2,,49696
1953,14,8,2,,37301
1954,20,16,2,,85724
1955,11,12,2,,27976
1956,14,6,2,,85396
1957,13,17,2,,28077
1958,13,5,2,,33368
1959,15,18,2,,81652
1960,17,18,2,,69231
1961,10,17,2,,33994
1962,11,12,2,,95281
1963,17,6,2,,37914
1964,17,15,2,,11597
1965,6,5,2,,34601
1966,17,16,2,,64429
1967,15,10,2,,95277
1968,12,10,2,,24236
1969,20,17,2,,97624
1970,9,20,2,,10280
1971,8,17,2,,17571
1972,7,14,2,,32916
1973,15,9,2,,58971
1974,17,15,2,,59820
1975,8,16,2,,93047
1976,13,20,2,,65970
1977,8,12,2,,27185
1978,17,19,2,,23572
1979,19,6,2,,84220
1980,11,9,2,,40424
1981,12,19,2,,98399
1982,11,11,2,,30873
1983,18,14,2,,38737
1984,14,16,2,,26522
1985,9,9,2,,63351
1986,19,7,2,,44334
1987,12,6,2,,56599
1988,19,16,2,,57931
1989,17,17,2,,90244
1990,12,10,2,,30837
1991,7,16,2,,32943
1992,8,17,2,,53440
1993,20,16,2,,39401
1994,8,14,2,,75705
1995,16,15,2,,86153
1996,11,19,2,,60024
1997,19,12,2,,49358
1998,12,11,2,,22305
1999,19,16,2,,53122
2000,10,19,2,,57003
2001,6,12,2,,34635
2002,14,13,2,,63015
2003,5,7,2,,75856
2004,9,8,2,,57108
2005,20,14,2,,24244
2006,7,5,2,,47113
2007,14,8,2,,42482
2008,15,13,2,,31830
2009,12,8,2,,20235
2010,7,6,2,,67083
2011,20,12,2,,23417
2012,13,16,2,,73783
2013,10,11,2,,97938
2014,10,20,2,,64832
2015,19,16,2,,73378
2016,10,16,2,,23388
2017,10,11,2,,75649
2018,18,18,2,,51835
2019,20,18,2,,17796
2020,13,12,2,,51530
2021,15,6,2,,91671
2022,8,8,2,,43785
2023,13,12,2,,88824
2024,5,19,2,,44031
2025,11,10,2,,24166
2026,17,16,2,,21553
2027,13,6,2,,78091
2028,8,18,2,,58041
2029,9,14,2,,45575
2030,12,6,2,,11880
2031,15,16,2,,80994
2032,19,10,2,,57719
2033,5,20,2,,34470
2034,7,8,2,,26517
2035,13,13,2,,55337
2036,9,7,2,,68565
2037,12,14,2,,26400
2038,16,19,2,,28618
2039,13,20,2,,28433
2040,13,11,2,,17045
2041,5,7,2,,91895
2042,18,6,2,,63514
2043,19,11,2,,96204
2044,16,17,2,,38138
2045,7,18,2,,20703
2046,18,19,2,,41237
2047,11,19,2,,26087
2048,5,14,2,,64240
2049,13,12,2,,99421
2050,8,13,2,,31192
2051,17,10,2,,88627
2052,13,7,2,,95408
2053,16,5,2,,32532
2054,9,9,2,,20529
2055,20,7,2,,98844
2056,17,12,2,,78106
2057,15,6,2,,85662
2058,18,10,2,,57749
2059,5,18,2,,23397
2060,13,18,2,,18555
2061,10,17,2,,62803
2062,11,9,2,,73523
2063,13,19,2,,16262
2064,5,15,2,,99914
2065,20,13,2,,82111
2066,13,19,2,,82694
2067,19,19,2,,20728
2068,10,17,2,,70722
2069,5,5,2,,84038
2070,9,16,2,,62265
2071,10,16,2,,89024
2072,8,13,2,,38421
2073,12,17,2,,84044
2074,10,15,2,,34985
2075,9,17,2,,54749
2076,19,16,2,,49738
2077,15,19,2,,27742
2078,11,9,2,,24192
2079,20,13,2,,83133
2080,12,11,2,,69942
2081,13,8,2,,56944
2082,13,16,2,,67667
2083,10,16,2,,57239
2084,20,18,2,,18587
2085,14,10,2,,11140
2086,11,15,2,,88367
2087,10,11,2,,56577
2088,10,8,2,,73560
2089,6,8,2,,77377
2090,9,5,2,,84616
2091,12,14,2,,10140
2092,17,20,2,,72134
2093,17,5,2,,40383
2094,10,6,2,,40555
2095,19,6,2,,75248
2096,19,19,2,,53434
2097,16,20,2,,77625
2098,17,8,2,,42677
2099,17,18,2,,95249
2100,16,20,2,,31249
2101,7,11,2,,93038
2102,16,9,2,,12227
2103,7,19,2,,24104
2104,14,15,2,,26940
2105,10,19,2,,12095
2106,20,18,2,,82205
2107,9,11,2,,34620
2108,16,8,2,,94543
2109,9,16,2,,91302
2110,20,11,2,,24567
2111,11,5,2,,78754
2112,17,20,2,,50689
2113,10,18,2,,89910
2114,10,11,2,,94658
2115,19,12,2,,14263
2116,19,11,2,,49103
2117,18,20,2,,28644
2118,20,18,2,,75901
2119,10,5,2,,13483
2120,9,11,2,,86509
2121,10,18,2,,15729
2122,19,14,2,,87277
2123,9,18,2,,24372
2124,5,7,2,,54867
2125,17,18,2,,81649
2126,8,15,2,,14874
2127,7,14,2,,53077
2128,8,5,2,,58424
2129,6,19,2,,52696
2130,20,17,2,,12184
2131,18,17,2,,35146
2132,12,12,2,,76029
2133,12,12,2,,29655
2134,10,7,2,,56966
2135,16,9,2,,21193
2136,14,17,2,,56623
2137,6,20,2,,17034
2138,13,17,2,,57854
2139,8,7,2,,81881
2140,10,14,2,,12859
2141,5,15,2,,89149
2142,6,16,2,,17567
2143,20,13,2,,89917
2144,9,9,2,,34467
2145,18,11,2,,53038
2146,12,8,2,,27039
2147,11,19,2,,89463
2148,20,5,2,,89628
2149,18,11,2,,83803
2150,20,10,2,,41815
2151,15,16,2,,40138
2152,13,5,2,,61627
2153,16,20,2,,90741
2154,11,15,2,,49126
2155,10,7,2,,69973
2156,14,18,2,,42370
2157,19,11,2,,92614
2158,15,8,2,,14925
2159,18,8,2,,13763
2160,8,17,2,,53727
2161,7,20,2,,29193
2162,13,6,2,,61950
2163,19,17,2,,59881
2164,10,8,2,,35989
2165,13,13,2,,66781
2166,12,20,2,,50963
2167,11,10,2,,40906
2168,7,14,2,,82779
2169,9,12,2,,83012
2170,17,13,2,,96713
2171,10,14,2,,57948
2172,20,12,2,,87726
2173,6,18,2,,72541
2174,12,6,2,,66422
2175,19,5,2,,46174
2176,10,18,2,,97565
2177,6,14,2,,58515
2178,7,7,2,,46009
2179,12,15,2,,10294
2180,16,13,2,,84640
2181,18,12,2,,86042
2182,19,9,2,,42547
2183,11,15,2,,91791
2184,17,16,2,,31322
2185,18,6,2,,15219
2186,20,7,2,,18951
2187,8,16,2,,71420
2188,19,20,2,,72723
2189,7,8,2,,84579
2190,8,7,2,,84766
2191,13,6,2,,77778
2192,17,5,2,,47745
2193,8,14,2,,91179
2194,12,6,2,,51520
2195,10,5,2,,26087
2196,5,11,2,,89344
2197,5,16,2,,49774
2198,12,12,2,,98393
2199,13,5,2,,79223
2200,16,18,2,,40332
2201,12,7,2,,60587
2202,14,16,2,,79851
2203,17,7,2,,24298
2204,16,20,2,,67248
2205,18,14,2,,47756
2206,14,9,2,,70891
2207,5,20,2,,13605
2208,10,17,2,,18968
2209,13,13,2,,81094
2210,19,14,2,,21119
2211,8,9,2,,78059
2212,14,8,2,,83302
2213,19,7,2,,93614
2214,20,9,2,,96127
2215,19,20,2,,87912
2216,6,7,2,,74846
2217,19,17,2,,54809
2218,5,12,2,,79764
2219,11,17,2,,97825
2220,7,10,2,,36239
2221,7,12,2,,27213
2222,7,12,2,,70037
2223,19,19,2,,13916
